audit_id,date,store_id,store_name,store_format,city,region,auditor_name,brand,product_name,sku_code,variant,size_ml,shelf_facings,total_shelf_facings,share_of_shelf_pct,shelf_level,shelf_position,in_stock,out_of_stock_duration_days,shelf_price,promo_price,on_promotion,display_type,planogram_compliant,competitor_brand,notes
AUD00624,2024-12-23,STR8451,Apollo Pharmacy,Pharmacy,Kolkata,East,Neha Gupta,Pantene,Pantene Moisturizing Shampoo,PAN700MOI16,Moisturizing,700,3,44,6.82,Top,Right,True,0,320.96,,False,Standard Shelf,True,Rejoice,
AUD00625,2024-08-07,STR9101,Daily Needs,Convenience,Jaipur,North,Divya Nair,Garnier,Garnier Color Protect Shampoo,GAR1000COL14,Color Protect,1000,8,48,16.67,Top,Left,True,0,276.66,,False,Free Standing Display,True,Pantene,
AUD00626,2024-11-14,STR5473,Booker,Wholesale,Chennai,South,Suresh Kumar,Herbal Essences,Herbal Essences Color Protect Shampoo,HER700COL75,Color Protect,700,8,44,18.18,Mid,Center,True,0,614.22,542.56,True,Standard Shelf,True,Garnier,
AUD00627,2024-03-14,STR6963,7-Eleven,Convenience,Chennai,South,Rahul Verma,Garnier,Garnier Keratin Shampoo,GAR700KER90,Keratin,700,5,50,10.0,Eye Level,Right,True,0,316.13,269.63,True,Clip Strip,True,Pantene,
AUD00628,2024-10-21,STR2016,More Supermarket,Supermarket,Mumbai,West,Amit Singh,Herbal Essences,Herbal Essences Volumizing Shampoo,HER1000VOL40,Volumizing,1000,7,26,26.92,Top,Center-Right,True,0,292.02,,False,End Cap,True,Garnier,
AUD00629,2024-03-19,STR9509,Nature's Basket,Supermarket,Kolkata,East,Priya Sharma,L'Oréal,L'Oréal Argan Oil Shampoo,L'O700ARG53,Argan Oil,700,8,24,33.33,Eye Level,Left,False,1,479.04,,False,Standard Shelf,True,Dove,
AUD00630,2024-10-09,STR7635,MedPlus,Pharmacy,Delhi,North,Priya Sharma,Clinic Plus,Clinic Plus Charcoal Shampoo,CLI500CHA97,Charcoal,500,5,38,13.16,Top,Center,True,0,646.42,521.51,True,Gondola End,True,Herbal Essences,
AUD00631,2024-05-17,STR7090,Spencer's,Supermarket,Mumbai,West,Anita Patel,Dove,Dove Color Protect Shampoo,DOV1000COL13,Color Protect,1000,3,43,6.98,Top,Center-Left,True,0,405.62,329.41,True,Free Standing Display,True,L'Oréal,
AUD00632,2024-03-03,STR4045,Apollo Pharmacy,Pharmacy,Surat,West,Neha Gupta,Rejoice,Rejoice Moisturizing Shampoo,REJ400MOI56,Moisturizing,400,8,32,25.0,Bottom,Left,False,12,190.72,169.42,True,Free Standing Display,True,Clinic Plus,
AUD00633,2024-04-25,STR6809,HyperCity,Hypermarket,Ahmedabad,West,Neha Gupta,Dove,Dove Strengthening Shampoo,DOV340STR59,Strengthening,340,6,58,10.34,Bottom,Right,True,0,160.72,,False,Standard Shelf,True,Head & Shoulders,
AUD00634,2024-01-08,STR3511,More Supermarket,Supermarket,Jaipur,North,Divya Nair,Pantene,Pantene Strengthening Shampoo,PAN700STR78,Strengthening,700,2,54,3.7,Top,Left,True,0,213.19,,False,Standard Shelf,False,Sunsilk,
AUD00635,2024-12-23,STR9627,7-Eleven,Convenience,Kolkata,East,Anita Patel,Dove,Dove Anti-Dandruff Shampoo,DOV500ANT32,Anti-Dandruff,500,6,24,25.0,Top,Center-Left,True,0,82.87,,False,Standard Shelf,True,Pantene,
AUD00636,2024-11-13,STR5250,Apollo Pharmacy,Pharmacy,Pune,West,Divya Nair,Pantene,Pantene Argan Oil Shampoo,PAN400ARG47,Argan Oil,400,8,20,40.0,Top,Center-Left,True,0,255.29,,False,Standard Shelf,False,Rejoice,
AUD00637,2024-03-23,STR1048,In & Out,Convenience,Ahmedabad,West,Divya Nair,Clinic Plus,Clinic Plus Keratin Shampoo,CLI500KER79,Keratin,500,5,38,13.16,Eye Level,Left,True,0,98.87,,False,Clip Strip,False,Sunsilk,
AUD00638,2024-05-02,STR4701,Spencer's,Supermarket,Ahmedabad,West,Anita Patel,L'Oréal,L'Oréal Argan Oil Shampoo,L'O500ARG38,Argan Oil,500,6,29,20.69,Eye Level,Center-Left,True,0,363.85,332.11,True,Gondola End,True,Rejoice,
AUD00639,2024-11-26,STR4636,Reliance Fresh,Supermarket,Pune,West,Suresh Kumar,Garnier,Garnier Keratin Shampoo,GAR500KER50,Keratin,500,8,47,17.02,Top,Center,False,5,570.11,,False,Standard Shelf,True,Dove,
AUD00640,2024-10-25,STR3069,Costco India,Wholesale,Ahmedabad,West,Divya Nair,Dove,Dove Repair & Care Shampoo,DOV200REP34,Repair & Care,200,6,38,15.79,Eye Level,Right,False,13,323.59,260.21,True,Clip Strip,False,TRESemmé,
AUD00641,2024-06-30,STR3309,Nature's Basket,Supermarket,Bangalore,South,Amit Singh,Clinic Plus,Clinic Plus Keratin Shampoo,CLI400KER72,Keratin,400,2,23,8.7,Bottom,Center,True,0,214.14,,False,Standard Shelf,True,Rejoice,
AUD00642,2024-02-23,STR6827,Booker,Wholesale,Ahmedabad,West,Divya Nair,Dove,Dove Volumizing Shampoo,DOV400VOL18,Volumizing,400,3,49,6.12,Bottom,Center-Left,True,0,442.03,,False,Standard Shelf,False,TRESemmé,
AUD00643,2024-06-13,STR4928,WholesaleMart,Wholesale,Kolkata,East,Vikram Rao,Dove,Dove Strengthening Shampoo,DOV700STR58,Strengthening,700,1,36,2.78,Eye Level,Center,True,0,642.62,548.29,True,End Cap,True,Clinic Plus,
AUD00644,2024-12-02,STR3815,D-Mart,Hypermarket,Chennai,South,Neha Gupta,Pantene,Pantene Strengthening Shampoo,PAN1000STR37,Strengthening,1000,3,21,14.29,Top,Center-Left,True,0,147.83,,False,Gondola End,True,Sunsilk,
AUD00645,2024-12-02,STR1088,BigBazaar,Hypermarket,Chennai,South,Rahul Verma,Garnier,Garnier Anti-Dandruff Shampoo,GAR200ANT95,Anti-Dandruff,200,3,24,12.5,Eye Level,Left,True,0,135.21,125.41,True,Standard Shelf,False,L'Oréal,
AUD00646,2024-05-07,STR3305,Frank Ross,Pharmacy,Pune,West,Divya Nair,Garnier,Garnier Charcoal Shampoo,GAR1000CHA48,Charcoal,1000,7,43,16.28,Mid,Center-Left,True,0,277.88,,False,Standard Shelf,True,L'Oréal,
AUD00647,2024-08-03,STR5149,D-Mart,Hypermarket,Kolkata,East,Divya Nair,L'Oréal,L'Oréal Strengthening Shampoo,L'O500STR14,Strengthening,500,1,39,2.56,Top,Center,False,13,119.3,,False,Free Standing Display,True,Rejoice,
AUD00648,2024-11-08,STR3938,Metro Cash & Carry,Wholesale,Bangalore,South,Divya Nair,Pantene,Pantene Strengthening Shampoo,PAN1000STR87,Strengthening,1000,6,50,12.0,Mid,Left,True,0,492.11,,False,Standard Shelf,True,Rejoice,
AUD00649,2024-09-10,STR1001,Nature's Basket,Supermarket,Surat,West,Amit Singh,Sunsilk,Sunsilk Smoothing Shampoo,SUN700SMO46,Smoothing,700,8,43,18.6,Mid,Center,True,0,410.07,,False,Clip Strip,False,Herbal Essences,
AUD00650,2024-11-28,STR9753,Reliance Fresh,Supermarket,Delhi,North,Anita Patel,L'Oréal,L'Oréal Moisturizing Shampoo,L'O700MOI67,Moisturizing,700,3,21,14.29,Mid,Center-Right,True,0,497.75,,False,Standard Shelf,False,Pantene,
AUD00651,2024-02-17,STR7487,In & Out,Convenience,Bangalore,South,Vikram Rao,Garnier,Garnier Smoothing Shampoo,GAR500SMO71,Smoothing,500,1,30,3.33,Mid,Center-Right,False,5,522.39,,False,End Cap,False,Head & Shoulders,
AUD00652,2024-10-20,STR4643,More Supermarket,Supermarket,Delhi,North,Suresh Kumar,Sunsilk,Sunsilk Smoothing Shampoo,SUN400SMO56,Smoothing,400,5,42,11.9,Mid,Center,True,0,588.74,516.7,True,Standard Shelf,True,Dove,
AUD00653,2024-07-16,STR4491,Spencer's,Supermarket,Chennai,South,Vikram Rao,L'Oréal,L'Oréal Smoothing Shampoo,L'O340SMO89,Smoothing,340,5,47,10.64,Mid,Left,True,0,233.85,,False,Gondola End,True,Sunsilk,
AUD00654,2024-11-06,STR8975,Nature's Basket,Supermarket,Bangalore,South,Anita Patel,Sunsilk,Sunsilk Anti-Dandruff Shampoo,SUN700ANT65,Anti-Dandruff,700,6,31,19.35,Top,Center-Left,False,13,218.48,188.96,True,Gondola End,True,Rejoice,
AUD00655,2024-10-08,STR2152,Spencer's,Supermarket,Jaipur,North,Rahul Verma,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA200MOI65,Moisturizing,200,1,28,3.57,Top,Left,True,0,525.59,,False,Standard Shelf,True,Herbal Essences,
AUD00656,2024-12-10,STR6115,Nature's Basket,Supermarket,Hyderabad,South,Vikram Rao,Sunsilk,Sunsilk Moisturizing Shampoo,SUN200MOI44,Moisturizing,200,6,39,15.38,Bottom,Center-Left,True,0,90.77,,False,End Cap,True,Head & Shoulders,
AUD00657,2024-06-24,STR5856,More Supermarket,Supermarket,Bangalore,South,Suresh Kumar,Clinic Plus,Clinic Plus Anti-Dandruff Shampoo,CLI200ANT18,Anti-Dandruff,200,5,57,8.77,Mid,Center,True,0,489.11,,False,Standard Shelf,True,Herbal Essences,
AUD00658,2024-12-03,STR1903,Metro Cash & Carry,Wholesale,Delhi,North,Divya Nair,Rejoice,Rejoice Volumizing Shampoo,REJ1000VOL49,Volumizing,1000,7,46,15.22,Mid,Center,False,13,632.07,,False,Free Standing Display,True,Garnier,
AUD00659,2024-12-27,STR7950,HyperCity,Hypermarket,Delhi,North,Rahul Verma,Clinic Plus,Clinic Plus Volumizing Shampoo,CLI1000VOL13,Volumizing,1000,1,49,2.04,Bottom,Center,True,0,555.64,492.9,True,Clip Strip,True,Garnier,
AUD00660,2024-05-07,STR7150,QuickMart,Convenience,Kolkata,East,Suresh Kumar,Garnier,Garnier Moisturizing Shampoo,GAR700MOI40,Moisturizing,700,8,32,25.0,Top,Center,True,0,334.54,,False,Gondola End,False,Pantene,
AUD00661,2024-11-21,STR3450,QuickMart,Convenience,Bangalore,South,Amit Singh,Rejoice,Rejoice Color Protect Shampoo,REJ200COL21,Color Protect,200,3,48,6.25,Bottom,Center-Right,True,0,427.47,354.18,True,Free Standing Display,True,Dove,
AUD00662,2024-08-04,STR2153,In & Out,Convenience,Ahmedabad,West,Vikram Rao,Pantene,Pantene Charcoal Shampoo,PAN200CHA37,Charcoal,200,4,48,8.33,Eye Level,Center,True,0,174.96,,False,End Cap,True,Garnier,
AUD00663,2024-07-24,STR6349,BigBazaar,Hypermarket,Kolkata,East,Divya Nair,TRESemmé,TRESemmé Strengthening Shampoo,TRE200STR16,Strengthening,200,2,37,5.41,Bottom,Center,True,0,271.22,,False,Standard Shelf,True,Dove,
AUD00664,2024-03-23,STR7278,Spencer's,Supermarket,Ahmedabad,West,Priya Sharma,Garnier,Garnier Moisturizing Shampoo,GAR700MOI15,Moisturizing,700,1,43,2.33,Top,Center,True,0,610.6,495.6,True,Clip Strip,False,Sunsilk,
AUD00665,2024-02-11,STR3856,HyperCity,Hypermarket,Kolkata,East,Anita Patel,Rejoice,Rejoice Keratin Shampoo,REJ1000KER35,Keratin,1000,3,52,5.77,Eye Level,Center-Right,False,13,147.66,,False,Free Standing Display,True,Dove,
AUD00666,2024-01-01,STR3568,Metro Cash & Carry,Wholesale,Bangalore,South,Neha Gupta,TRESemmé,TRESemmé Repair & Care Shampoo,TRE200REP55,Repair & Care,200,5,48,10.42,Eye Level,Center-Left,True,0,495.68,,False,Standard Shelf,True,Clinic Plus,
AUD00667,2024-01-21,STR7163,Frank Ross,Pharmacy,Kolkata,East,Priya Sharma,Sunsilk,Sunsilk Smoothing Shampoo,SUN200SMO53,Smoothing,200,5,39,12.82,Top,Center-Right,True,0,446.87,366.43,True,Gondola End,False,Rejoice,
AUD00668,2024-10-13,STR3855,Reliance Fresh Extra,Hypermarket,Surat,West,Anita Patel,Garnier,Garnier Charcoal Shampoo,GAR200CHA27,Charcoal,200,2,29,6.9,Mid,Center-Right,True,0,98.79,,False,Free Standing Display,True,Rejoice,
AUD00669,2024-12-09,STR1855,Booker,Wholesale,Jaipur,North,Rahul Verma,Clinic Plus,Clinic Plus Color Protect Shampoo,CLI700COL72,Color Protect,700,5,27,18.52,Eye Level,Left,True,0,628.75,,False,End Cap,True,Dove,
AUD00670,2024-09-26,STR9385,MedPlus,Pharmacy,Jaipur,North,Amit Singh,Dove,Dove Repair & Care Shampoo,DOV1000REP49,Repair & Care,1000,1,49,2.04,Mid,Left,True,0,417.61,,False,Gondola End,True,Herbal Essences,
AUD00671,2024-02-03,STR7112,7-Eleven,Convenience,Hyderabad,South,Neha Gupta,Rejoice,Rejoice Strengthening Shampoo,REJ700STR49,Strengthening,700,5,50,10.0,Top,Center,True,0,538.29,495.13,True,End Cap,True,Herbal Essences,
AUD00672,2024-06-15,STR1131,Metro Cash & Carry,Wholesale,Chennai,South,Priya Sharma,L'Oréal,L'Oréal Charcoal Shampoo,L'O500CHA52,Charcoal,500,7,45,15.56,Bottom,Right,True,0,270.88,218.97,True,End Cap,True,Herbal Essences,
AUD00673,2024-01-13,STR5196,HyperCity,Hypermarket,Ahmedabad,West,Priya Sharma,Rejoice,Rejoice Smoothing Shampoo,REJ500SMO85,Smoothing,500,5,41,12.2,Bottom,Center-Left,True,0,483.54,,False,Gondola End,True,Garnier,
AUD00674,2024-09-23,STR2564,QuickMart,Convenience,Mumbai,West,Amit Singh,Head & Shoulders,Head & Shoulders Charcoal Shampoo,HEA200CHA59,Charcoal,200,5,21,23.81,Top,Right,True,0,538.08,441.8,True,Gondola End,False,Rejoice,
AUD00675,2024-05-26,STR7824,QuickMart,Convenience,Hyderabad,South,Neha Gupta,Head & Shoulders,Head & Shoulders Argan Oil Shampoo,HEA700ARG89,Argan Oil,700,1,24,4.17,Top,Left,True,0,532.78,,False,Standard Shelf,True,Garnier,
AUD00676,2024-01-12,STR6337,QuickMart,Convenience,Ahmedabad,West,Vikram Rao,Dove,Dove Volumizing Shampoo,DOV400VOL66,Volumizing,400,6,32,18.75,Bottom,Center-Left,True,0,98.55,85.98,True,Free Standing Display,True,L'Oréal,
AUD00677,2024-03-05,STR8787,Frank Ross,Pharmacy,Kolkata,East,Anita Patel,Rejoice,Rejoice Smoothing Shampoo,REJ200SMO52,Smoothing,200,4,34,11.76,Top,Center,True,0,556.13,,False,Standard Shelf,False,Sunsilk,
AUD00678,2024-10-31,STR2389,Booker,Wholesale,Delhi,North,Suresh Kumar,Clinic Plus,Clinic Plus Keratin Shampoo,CLI400KER90,Keratin,400,5,33,15.15,Mid,Right,True,0,556.49,500.66,True,Standard Shelf,True,Dove,
AUD00679,2024-12-06,STR5099,7-Eleven,Convenience,Pune,West,Priya Sharma,Clinic Plus,Clinic Plus Repair & Care Shampoo,CLI400REP49,Repair & Care,400,2,30,6.67,Top,Center-Left,False,13,457.8,,False,Clip Strip,True,TRESemmé,
AUD00680,2024-10-05,STR8800,MedPlus,Pharmacy,Delhi,North,Divya Nair,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ340ANT67,Anti-Dandruff,340,3,52,5.77,Mid,Center-Right,True,0,600.61,,False,Standard Shelf,True,TRESemmé,
AUD00681,2024-04-25,STR9727,Spencer's,Supermarket,Jaipur,North,Amit Singh,Rejoice,Rejoice Smoothing Shampoo,REJ1000SMO58,Smoothing,1000,5,32,15.62,Top,Left,True,0,237.46,,False,Standard Shelf,True,Herbal Essences,
AUD00682,2024-05-31,STR9284,Frank Ross,Pharmacy,Pune,West,Anita Patel,Sunsilk,Sunsilk Strengthening Shampoo,SUN1000STR68,Strengthening,1000,6,24,25.0,Eye Level,Left,True,0,486.93,,False,End Cap,False,TRESemmé,
AUD00683,2024-02-06,STR3701,Daily Needs,Convenience,Jaipur,North,Suresh Kumar,Sunsilk,Sunsilk Smoothing Shampoo,SUN340SMO21,Smoothing,340,5,34,14.71,Eye Level,Left,True,0,265.22,,False,Standard Shelf,True,Garnier,
AUD00684,2024-01-27,STR1977,Spencer's,Supermarket,Delhi,North,Anita Patel,Head & Shoulders,Head & Shoulders Color Protect Shampoo,HEA200COL52,Color Protect,200,7,34,20.59,Mid,Center-Right,True,0,80.95,,False,End Cap,False,TRESemmé,
AUD00685,2024-04-07,STR3546,Daily Needs,Convenience,Hyderabad,South,Neha Gupta,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ200ANT92,Anti-Dandruff,200,7,33,21.21,Bottom,Center-Right,False,8,456.16,,False,Standard Shelf,True,Dove,
AUD00686,2024-06-27,STR7147,MedPlus,Pharmacy,Mumbai,West,Neha Gupta,Head & Shoulders,Head & Shoulders Argan Oil Shampoo,HEA700ARG50,Argan Oil,700,4,32,12.5,Mid,Center-Left,True,0,489.96,453.33,True,End Cap,True,Sunsilk,
AUD00687,2024-08-20,STR3183,More Supermarket,Supermarket,Mumbai,West,Divya Nair,Head & Shoulders,Head & Shoulders Charcoal Shampoo,HEA200CHA36,Charcoal,200,5,49,10.2,Top,Left,True,0,222.08,201.9,True,Clip Strip,True,Sunsilk,
AUD00688,2024-01-07,STR1136,Metro Cash & Carry,Wholesale,Jaipur,North,Vikram Rao,L'Oréal,L'Oréal Charcoal Shampoo,L'O400CHA60,Charcoal,400,2,49,4.08,Mid,Center,True,0,114.33,101.42,True,Standard Shelf,False,Herbal Essences,
AUD00689,2024-06-12,STR3415,7-Eleven,Convenience,Jaipur,North,Rahul Verma,Clinic Plus,Clinic Plus Color Protect Shampoo,CLI200COL88,Color Protect,200,7,49,14.29,Bottom,Center-Left,True,0,639.17,,False,Standard Shelf,False,L'Oréal,
AUD00690,2024-12-15,STR8549,More Supermarket,Supermarket,Mumbai,West,Neha Gupta,TRESemmé,TRESemmé Smoothing Shampoo,TRE400SMO80,Smoothing,400,4,44,9.09,Bottom,Center,False,11,536.53,,False,Free Standing Display,True,Herbal Essences,
AUD00691,2024-01-08,STR8353,HyperCity,Hypermarket,Kolkata,East,Divya Nair,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA700MOI19,Moisturizing,700,8,49,16.33,Mid,Center-Left,True,0,612.89,,False,Free Standing Display,True,Garnier,
AUD00692,2024-12-15,STR5662,D-Mart,Hypermarket,Pune,West,Amit Singh,Rejoice,Rejoice Charcoal Shampoo,REJ500CHA74,Charcoal,500,6,56,10.71,Mid,Left,True,0,347.83,,False,Standard Shelf,True,Dove,
AUD00693,2024-12-30,STR4793,Frank Ross,Pharmacy,Pune,West,Rahul Verma,Garnier,Garnier Volumizing Shampoo,GAR1000VOL15,Volumizing,1000,5,36,13.89,Mid,Center,True,0,362.83,,False,Standard Shelf,True,Pantene,
AUD00694,2024-02-10,STR2506,7-Eleven,Convenience,Ahmedabad,West,Vikram Rao,Sunsilk,Sunsilk Charcoal Shampoo,SUN700CHA99,Charcoal,700,7,39,17.95,Mid,Right,True,0,645.79,,False,Gondola End,True,Head & Shoulders,
AUD00695,2024-09-01,STR2390,HyperCity,Hypermarket,Pune,West,Suresh Kumar,TRESemmé,TRESemmé Argan Oil Shampoo,TRE400ARG69,Argan Oil,400,3,36,8.33,Mid,Center,True,0,116.87,98.49,True,Gondola End,True,Garnier,
AUD00696,2024-08-15,STR3097,More Supermarket,Supermarket,Pune,West,Suresh Kumar,Dove,Dove Keratin Shampoo,DOV700KER87,Keratin,700,8,33,24.24,Top,Left,True,0,152.11,,False,Clip Strip,True,Head & Shoulders,
AUD00697,2024-03-19,STR1322,More Supermarket,Supermarket,Chennai,South,Neha Gupta,Rejoice,Rejoice Color Protect Shampoo,REJ1000COL90,Color Protect,1000,7,40,17.5,Eye Level,Center,True,0,503.16,,False,Standard Shelf,True,Herbal Essences,
AUD00698,2024-10-21,STR3398,Booker,Wholesale,Bangalore,South,Vikram Rao,Sunsilk,Sunsilk Repair & Care Shampoo,SUN400REP48,Repair & Care,400,7,43,16.28,Eye Level,Center,True,0,288.95,,False,Gondola End,True,Pantene,
AUD00699,2024-10-20,STR2579,Daily Needs,Convenience,Mumbai,West,Suresh Kumar,Garnier,Garnier Moisturizing Shampoo,GAR400MOI14,Moisturizing,400,7,57,12.28,Bottom,Center,True,0,628.7,554.58,True,Gondola End,True,Pantene,
AUD00700,2024-12-05,STR5740,Spencer's,Supermarket,Bangalore,South,Priya Sharma,Pantene,Pantene Strengthening Shampoo,PAN1000STR31,Strengthening,1000,2,38,5.26,Top,Left,True,0,373.36,,False,Free Standing Display,False,Head & Shoulders,
AUD00701,2024-05-09,STR1740,Booker,Wholesale,Chennai,South,Rahul Verma,Head & Shoulders,Head & Shoulders Charcoal Shampoo,HEA700CHA35,Charcoal,700,2,42,4.76,Top,Left,False,11,616.69,,False,Standard Shelf,False,Dove,
AUD00702,2024-01-05,STR3096,Metro Cash & Carry,Wholesale,Kolkata,East,Rahul Verma,Garnier,Garnier Strengthening Shampoo,GAR700STR37,Strengthening,700,6,42,14.29,Bottom,Center-Right,True,0,428.96,,False,End Cap,True,Dove,
AUD00703,2024-06-04,STR2444,BigBazaar,Hypermarket,Mumbai,West,Anita Patel,Clinic Plus,Clinic Plus Keratin Shampoo,CLI1000KER61,Keratin,1000,2,50,4.0,Top,Center-Right,True,0,446.71,,False,Gondola End,True,Pantene,
AUD00704,2024-11-23,STR7080,Reliance Fresh Extra,Hypermarket,Jaipur,North,Divya Nair,L'Oréal,L'Oréal Argan Oil Shampoo,L'O400ARG38,Argan Oil,400,4,41,9.76,Eye Level,Center,True,0,423.05,349.28,True,Free Standing Display,True,Dove,
AUD00705,2024-10-18,STR9522,Apollo Pharmacy,Pharmacy,Kolkata,East,Anita Patel,Pantene,Pantene Charcoal Shampoo,PAN500CHA29,Charcoal,500,1,39,2.56,Bottom,Center-Right,False,6,298.26,240.14,True,Clip Strip,False,Garnier,
AUD00706,2024-06-17,STR9598,Booker,Wholesale,Mumbai,West,Amit Singh,Herbal Essences,Herbal Essences Anti-Dandruff Shampoo,HER1000ANT33,Anti-Dandruff,1000,1,59,1.69,Top,Center-Left,True,0,244.05,202.2,True,Clip Strip,True,L'Oréal,
AUD00707,2024-06-28,STR5448,BigBazaar,Hypermarket,Chennai,South,Rahul Verma,Rejoice,Rejoice Color Protect Shampoo,REJ700COL90,Color Protect,700,8,49,16.33,Bottom,Right,True,0,605.37,,False,End Cap,True,Head & Shoulders,
AUD00708,2024-05-16,STR1284,Frank Ross,Pharmacy,Bangalore,South,Divya Nair,Rejoice,Rejoice Keratin Shampoo,REJ700KER60,Keratin,700,4,54,7.41,Bottom,Left,True,0,648.71,,False,Clip Strip,True,Clinic Plus,
AUD00709,2024-06-30,STR1960,Spencer's,Supermarket,Hyderabad,South,Neha Gupta,TRESemmé,TRESemmé Repair & Care Shampoo,TRE700REP23,Repair & Care,700,2,36,5.56,Bottom,Center,True,0,627.5,,False,End Cap,True,L'Oréal,
AUD00710,2024-04-23,STR1573,Costco India,Wholesale,Surat,West,Suresh Kumar,Garnier,Garnier Charcoal Shampoo,GAR340CHA78,Charcoal,340,6,56,10.71,Eye Level,Center,True,0,323.84,,False,Gondola End,True,Clinic Plus,
AUD00711,2024-02-14,STR1150,HyperCity,Hypermarket,Delhi,North,Priya Sharma,Garnier,Garnier Anti-Dandruff Shampoo,GAR200ANT59,Anti-Dandruff,200,8,38,21.05,Eye Level,Center-Left,True,0,311.22,,False,End Cap,True,Rejoice,
AUD00712,2024-02-22,STR3309,In & Out,Convenience,Chennai,South,Vikram Rao,Sunsilk,Sunsilk Moisturizing Shampoo,SUN700MOI17,Moisturizing,700,1,22,4.55,Eye Level,Center-Left,True,0,479.14,,False,Gondola End,True,Garnier,
AUD00713,2024-03-20,STR6286,More Supermarket,Supermarket,Mumbai,West,Amit Singh,Rejoice,Rejoice Strengthening Shampoo,REJ1000STR59,Strengthening,1000,8,29,27.59,Bottom,Right,True,0,241.85,,False,Standard Shelf,True,Herbal Essences,
AUD00714,2024-04-14,STR6800,Daily Needs,Convenience,Jaipur,North,Rahul Verma,Garnier,Garnier Charcoal Shampoo,GAR500CHA13,Charcoal,500,4,50,8.0,Bottom,Center-Left,True,0,577.13,,False,Free Standing Display,True,TRESemmé,
AUD00715,2024-11-12,STR8829,MedPlus,Pharmacy,Hyderabad,South,Neha Gupta,Dove,Dove Anti-Dandruff Shampoo,DOV200ANT19,Anti-Dandruff,200,8,35,22.86,Eye Level,Left,True,0,540.56,,False,Free Standing Display,True,Clinic Plus,
AUD00716,2024-02-16,STR5049,MedPlus,Pharmacy,Kolkata,East,Amit Singh,Rejoice,Rejoice Strengthening Shampoo,REJ700STR60,Strengthening,700,1,50,2.0,Eye Level,Center-Right,True,0,394.33,,False,Standard Shelf,False,Dove,
AUD00717,2024-06-04,STR7493,More Supermarket,Supermarket,Hyderabad,South,Priya Sharma,L'Oréal,L'Oréal Color Protect Shampoo,L'O400COL40,Color Protect,400,1,51,1.96,Bottom,Center-Right,True,0,445.32,,False,Standard Shelf,True,Rejoice,
AUD00718,2024-10-08,STR8956,Wellness Forever,Pharmacy,Ahmedabad,West,Vikram Rao,Rejoice,Rejoice Smoothing Shampoo,REJ200SMO12,Smoothing,200,6,22,27.27,Bottom,Left,True,0,400.55,356.12,True,Standard Shelf,True,Pantene,
AUD00719,2024-01-05,STR8929,Metro Cash & Carry,Wholesale,Ahmedabad,West,Divya Nair,Sunsilk,Sunsilk Keratin Shampoo,SUN700KER68,Keratin,700,8,41,19.51,Mid,Center-Right,True,0,460.42,386.25,True,Standard Shelf,False,L'Oréal,
AUD00720,2024-12-16,STR1672,Spencer's,Supermarket,Chennai,South,Rahul Verma,Rejoice,Rejoice Smoothing Shampoo,REJ1000SMO58,Smoothing,1000,3,48,6.25,Eye Level,Right,False,10,340.98,317.67,True,End Cap,True,Sunsilk,
AUD00721,2024-07-15,STR3113,Daily Needs,Convenience,Jaipur,North,Divya Nair,Herbal Essences,Herbal Essences Volumizing Shampoo,HER200VOL94,Volumizing,200,4,41,9.76,Bottom,Center,True,0,274.72,228.48,True,Free Standing Display,False,L'Oréal,
AUD00722,2024-07-18,STR7782,QuickMart,Convenience,Hyderabad,South,Divya Nair,Pantene,Pantene Charcoal Shampoo,PAN400CHA79,Charcoal,400,3,56,5.36,Top,Center-Right,True,0,135.97,,False,End Cap,False,Head & Shoulders,
AUD00723,2024-10-05,STR7409,7-Eleven,Convenience,Ahmedabad,West,Rahul Verma,Sunsilk,Sunsilk Strengthening Shampoo,SUN200STR84,Strengthening,200,7,21,33.33,Mid,Left,True,0,304.51,,False,Standard Shelf,True,Head & Shoulders,
